Word1,Word2,OriginSimilarity,PageSimilarity,Leacock-Chodorow Similarity,Wu-Palmer Similarity,res_similarity,jcn_similarity,lin_similarity
drug,operator,1.4166666669999999,0.537340165132991,3.366374324238266,1.6080147498055943,1.55311335353844e-296,8.613313274306507e-301,0.45192015468668456
drum,piano,3.652173913,0.609933302926527,0.467878647260223,1.6899172900904897,5.855641082664683e-297,6.317055698563527e-301,0.3765125230710955
eagle,hawk,3.833333333,0.2784072868789358,1.016647318559186,0.8828657186382456,4.346529190833556e-297,6.153565369946942e-301,0.3585824704928444
ear,organ,3.9090909089999997,0.15843726611447073,0.9598207996536452,1.234550787713053,6.163921380341317e-297,6.029421277553712e-301,0.5494335011457893
ease,relaxation,4.5,0.42737865651312923,2.2268600907415257,1.278844987414168,1.1790648948698908e-296,0.15873015873015872,0.2754664631584642
ease,rest,3.916666667,0.8096098343286917,2.6444735582712884,1.7769490008827367,3.423395844837734e-297,0.09345794392523366,0.2937613254588957
editing,instrument,1.64,0.3436781757722731,1.4872881736612338,0.6900737642788166,9.468938419554953e-298,5.324747707547057e-301,0.15456571794667154
editor,worker,3.125,0.7262392648798015,2.3621558105715925,2.8495137381401663,1.039658344008502e-296,7.799498761138296e-301,1.3417661356525228
eight,movement,1.318181818,0.20126411595596516,1.2594679493098067,1.3185870939039566,5.1258132827037465e-297,7.26628818847586e-301,0.20194386908258286
element,iron,3.3181818180000002,0.3180842354038491,1.602213814378207,1.7143427138468188,6.429458001905871e-297,6.399746224343969e-301,0.6490966185664684
element,mixture,3.0,0.48572793005319803,2.151740259598532,1.945854428925919,6.327165839667947e-297,7.0052047538040464e-301,0.9521535296073094
element,nickel,3.782608696,0.31556089021502476,1.522571305408679,1.6267479806114085,6.285488873124748e-297,5.81773773293358e-301,0.754867193061302
elevator,lift,4.72,0.7881743251787063,1.9385819884897657,2.416239718011847,1.0887037615407469e-296,0.4166666666666667,0.41666666666666663
emission,gum,1.25,0.3427208672722879,1.6841076881655095,1.885525079368842,8.762736203101958e-297,2.5538927487016988e-300,0.7692334480107127
employee,server,3.3181818180000002,1.132877481887608,3.4163245352083287,5.419999996879696,2.2577203739880135e-296,1.0583699052456067e-300,1.9748151732650634
endorsement,signature,3.545454545,0.48422971650197333,2.0723407347590417,2.3792644777595076,1.0803899158850743e-296,6.601657858531743e-301,0.11207615346294629
energy,microwave,3.583333333,0.1645111149356061,0.836577412282915,1.0092596119265171,6.987025110448516e-297,5.3563069061368335e-301,0.5038132170559017
engineering,technology,4.16,2.104431086015248,2.659795205873591,2.5796872766094547,1.6110594450085458e-296,2.0,2.371773207855181
environment,land,3.0909090910000003,0.6021376394899105,2.450282428636956,2.220488110941726,6.796307496231587e-297,9.116850439631207e-301,1.1291716275145176
equipment,recorder,3.3913043480000002,1.5581992713994093,3.7836029099031423,5.757034999362677,2.1121843117920875e-296,9.142727092109155e-301,1.818719015069595
equipment,seat,2.136363636,0.7704632296047933,2.9820025395631085,4.1400015551117235,1.1974285583851162e-296,9.702181646203805e-301,1.5606599736187152
establishment,religion,2.173913043,0.7943297846401085,2.64513061103004,2.8470502667550828,1.0624270185602783e-296,1.1505422500332522e-300,1.7062569818022921
event,influence,1.76,0.7836676207247224,2.800740818940479,2.3773242903579734,7.5407210641784e-297,1.0387416125890276e-300,1.0801671241640138
event,phenomenon,3.173913043,1.242814796544322,3.4163677459593753,3.2403831565604677,1.1044081636419723e-296,1.5774058454968814e-300,1.609426340420066
evidence,format,1.476190476,0.5585951565554161,1.8793076808829987,1.4995375782868856,4.111299397013006e-297,5.594901424671775e-301,1.2857434241943727e-299
evidence,record,3.6818181819999998,0.506964263758853,2.398656649647215,1.6972602725401882,1.1011671430907193e-296,1.0779363655895186e-300,0.9208679734260338
examination,quiz,4.391304348,1.3539063087302403,3.5152090569343333,5.459964543980769,2.482505912262636e-296,7.988411778158446e-301,3.4746443371012656
examiner,tea,1.3,0.15144008217617022,1.250010589871756,1.7856382127892005,6.7497057558644e-297,4.855776050621519e-301,9.789742659779415e-300
executive,minister,3.095238095,0.773315719413489,2.4223835561645037,3.14840454983478,1.8146210505331117e-296,1.2161538836465412e-300,2.2638208731616682
executive,organization,3.2,0.4383185391057114,1.759034690462677,1.2332518066935543,4.754614554017804e-297,7.599184818019684e-301,0.7472892542484051
explanation,theory,3.652173913,0.890346382556465,2.8278604202307305,3.6989449638664538,1.6138977986833066e-296,1.5062631168839623e-300,2.20567450370887
express,mail,3.619047619,0.5489841310850452,1.9176766607867881,1.183395819670657,3.791566082180465e-297,8.149164862672619e-301,1.0181420592912582e-299
extract,selection,3.086956522,0.5274789776616808,8.499664745762374,0.9249832388101651,5.145728784341912e-296,8.200000000000005,8.310090606983007
eye,organ,4.125,0.20608475550573846,1.380031427159072,1.331601946412298,8.23155612404657e-297,7.556311562592719e-301,0.4344743023316306
fabric,lace,3.625,1.5970868496910633,3.6421124552061572,4.038440446403712,1.6328643579139935e-296,8.567353223685945e-301,0.6922198634346379
fabric,sail,2.3809523809999997,0.8611732034205533,2.5349934401774057,2.8258032566689333,1.1610180873689083e-296,1.05312550790743e-300,1.3501678111033288
faith,religion,4.227272727,3.053750719865941,4.46087949023469,4.686822845184068,2.2701443278062687e-296,2.5,4.010085905258849
fantasy,recycling,1.125,0.4079526491219547,1.7883245549051212,1.647374084405171,6.530009965445427e-297,7.216720232360977e-302,2.039622726189845e-299
farmer,individual,2.545454545,1.5020283249781312,4.455851888727054,6.507770884158541,1.6612800881056711e-296,1.019312246963464e-300,1.0045377401265576
fault,mistake,4.541666667,0.7537931949090806,2.0106865754512535,2.2643886267280613,7.785353918965559e-297,0.38461538461538464,0.7562320643211101
fauna,toy,1.3043478259999999,0.5679481025164299,2.4152262162734193,2.7859707115374097,8.072469717763383e-297,6.749888013522175e-301,0.35878368285943346
feature,side,1.8333333330000001,0.3904051734400591,1.5774344160464957,1.5995997869172456,4.881592582259888e-297,8.161942159416952e-301,0.3291449695208895
feedback,flow,2.666666667,0.5016392430721515,2.1867301624638005,1.691383562561482,6.91940579900159e-297,5.370195455556536e-301,0.7157925455267473
feeling,hope,3.48,0.5505997225232953,2.3026100646874736,1.203522933880504,2.104741797178503e-297,6.4330203797793124e-301,0.25483881822770293
female,slave,2.125,1.9717867193643004,5.147316940092857,6.974646434404727,1.6612800881056711e-296,7.839165793519703e-301,1.4813150082991575
female,woman,4.96,1.6484819339001535,3.978280293908141,4.701265670647528,1.9049509116142298e-296,5.138034075223278e-300,2.5559178955004542
fiction,literature,3.5909090910000003,0.7305730546409004,2.6569540420347106,3.4741572126742972,1.4716686241441297e-296,7.484929084343744e-301,1.6973531446920411
fiction,romance,2.4761904759999998,0.8843018073479649,2.9570983842382805,3.750619365427769,2.0399742208066502e-296,9.641829180984168e-301,0.552571769950927
field,science,3.0,0.42080031917688965,1.9391803286578693,1.434805097792092,4.0473214327074134e-297,7.846648608163014e-301,0.5670460958068521
field,yard,3.8,0.45199332774853307,2.302737411636352,1.7560589499535757,9.80929219955046e-297,7.622425682620217e-301,1.1287748566449511
fight,separation,2.6818181819999998,0.3716954088320956,2.0189375470514204,1.9313507672759567,1.375378052899548e-296,7.011588145347117e-301,0.4768574090281421
figure,stamp,1.88,0.37231912472296824,1.6096497398668057,1.2337180214848091,3.326257645137966e-297,5.824946348857613e-301,0.3007674886870993
film,movie,4.912280701999999,1.951649566134995,4.451438313203946,4.502492755488909,2.1490799924596622e-296,1.4285714285714286,2.500042974602905
find,implementation,2.045454545,0.4387283726276945,5.95251771826332,1.0403000403785954,1.6702522663515182e-296,1.0320675349290437e-300,3.490299762585031
find,occurrence,2.739130435,0.4939716040121447,2.2536474970218343,1.042313373171031,4.83992731910835e-297,6.2461525464600235e-301,0.9804403369548991
finger,toe,3.76,0.761783862934625,2.92361662422762,1.6097280649180155,8.190007320714894e-297,6.348259871917798e-301,0.19710696141907263
flag,iris,1.7083333330000001,0.3561131833897122,1.1022281912722018,1.284433711763381,9.50310498813658e-297,0.2777777777777778,0.3163526317796691
flame,reaction,1.954545455,0.25120632643311536,0.9119822109629969,0.7772638051736802,5.2739189639557524e-297,9.737204030267817e-301,0.505613738024589
flash,lightning,3.96,0.41171488914503485,1.5217179199639639,1.5796955759646267,6.638409184944914e-297,6.079300111849884e-301,0.8526261537720176
flat,housing,3.96,0.6573130751871641,2.5373320767350807,4.2573657713484,1.5461446018779474e-296,8.755234694654497e-301,0.9085131198292258
flavor,variety,3.3181818180000002,0.5038965518540843,1.776964076119338,2.032834306446274,8.377553686632954e-297,6.9922669755734995e-301,0.5879512353742932
flight,trip,3.772727273,0.38237823298237017,1.8887513482396976,1.5885053224783734,6.533099062478246e-297,6.173805186965761e-301,0.21966837513880194
floor,level,3.333333333,0.5247987671395706,1.993667824934894,1.5395931919893617,6.029572612259298e-297,0.0847457627118644,0.35119187689773224
floor,porch,2.739130435,0.7413944352879396,3.149827403868331,3.306061492583463,1.5839199604341344e-296,7.277939794642752e-301,0.8590840879286127
flora,plant,4.384615385,1.5497301511808756,2.8891359436857105,2.9074780351870246,9.386257874438436e-297,1.25,1.5128235708742352
flora,violet,3.347826087,0.4663284087720978,2.0185974154316453,2.323898988880951,1.192723451803894e-296,8.22258403509423e-301,1.927082100888235
flour,garlic,2.4,0.2811371540805978,3.8906199060479763,1.3623998011742016,4.2768989704500885e-296,8.701592404717095e-301,1.1821403488208688e-298
flower,pink,2.739130435,0.44131175055421057,1.3554905624848717,1.4866469153441542,6.460779060210006e-297,7.814547276268454e-301,0.046787161848527256
flute,wind,2.826086957,0.220845470652838,0.9728038537720067,0.8309395713267991,5.114340716873154e-297,4.863972382441239e-301,0.285126040359505
flyer,justice,1.181818182,0.4040707051232981,1.8001163110145768,1.4492993194388015,5.674579269223689e-297,6.532333966728095e-301,0.6026665067905197
food,sausage,3.913043478,0.6654916046448034,2.187568225326726,2.450855475263588,1.342514746199317e-296,1.1874098808381045e-300,1.862600476719245
foot,recognition,1.431372549,0.0970681918561268,0.7741565288728531,0.5394758460188425,2.114166078351492e-297,5.529145665578618e-301,0.10510593998169301
football,rugby,3.208333333,2.268030751860083,3.7512305390514866,4.601104494158868,4.0329747226953846e-296,0.0,9.568535271308353e-299
forecast,message,2.5,0.526405869907606,1.851189920644222,1.3300958458347396,7.274088784354396e-297,6.687360027413124e-301,1.084406852605517
forest,ground,2.6818181819999998,0.6349066980930624,2.324290695931163,1.6056606632783486,7.080190112993154e-297,6.480809075525086e-301,0.32156620093615923
form,type,3.9090909089999997,0.40085586216078606,1.9534928951374804,1.3062400751167345,3.787643962804348e-297,7.327641003692402e-301,0.1601557377278162
format,packaging,2.47826087,0.43766583679685644,1.7214208527791017,1.1268716402865304,2.282783733199444e-297,4.671250198149916e-301,7.08497247591939e-300
format,style,4.0869565219999995,0.5025234075476162,1.9430033192547667,1.2667284289106187,2.3625394508714303e-297,4.936897363987818e-301,6.458531744942072e-300
foundation,support,3.913043478,0.2980126722890031,1.5954170977696651,1.816656324271789,6.627024826312385e-297,1.0756840167359996e-300,0.7814886140653864
fox,wolf,3.0909090910000003,0.31080207364117685,1.6917021363575024,2.390371492844045,1.0661717905724577e-296,5.239030796837166e-301,0.3087815701331235
framework,grill,3.428571429,0.966299620834498,2.3391582120273195,2.60780378776875,1.3574669725968602e-296,8.354667450854647e-301,0.7223110441729599
freeze,frost,4.0,0.7306632602049543,2.3065521326656198,1.1964007538249621,4.78802309069969e-297,0.10416666666666667,0.15128192879907218
friend,individual,2.791666667,2.3924532455083116,5.520171614888364,7.169613664187533,1.6612800881056711e-296,1.294795347412164e-300,2.764596074368859
front,school,1.48,0.26031618116261845,1.6733637563260575,0.9641707901771537,4.296573920328544e-297,6.646694767262093e-301,0.25602865522235446
front,surface,3.0,0.412368618878699,1.8769053209536741,1.7637631597434629,6.14994174025214e-297,7.892047684468915e-301,0.7816040831719078
fruit,seed,3.8181818180000002,0.7224740022162259,2.313377023719358,1.8065921174220785,6.331844882679622e-297,8.343864474488396e-301,0.5226608257876881
fuel,gasoline,4.48,0.9704818895285561,7.651689632202456,1.791818507889995,5.703049458425751e-296,6.203285845871e-300,9.267761026990987
fuel,nutrition,2.4285714290000002,0.4152951210962008,1.716245744872161,1.0071183363115455,2.6326405414342902e-297,6.036365704005518e-301,0.43234062051365696
fund,store,1.8260869569999998,0.5041153480443024,1.790404031652403,0.8540671205227279,1.181292402107767e-296,0.20833333333333334,0.22689507900441042
funds,interest,3.375,0.3133135952099483,1.6342067216614717,1.0034960382279667,3.356166113109581e-297,6.418058857875805e-301,0.4376134171861626
furniture,table,4.181818182,1.6958447254591378,3.56356560133705,3.9230144449813094,1.861906943794449e-296,2.7355233339384272e-300,2.7927263040923282
gamble,kitty,1.636363636,0.37959951698203187,0.7676204843210277,1.169649235658028,8.753930420105238e-297,1.901064162541064e-300,3.1362941696743373e-299
gamble,pyramid,1.380952381,0.5205468377064719,1.5134691402470883,1.1666011782773573,4.820422299057882e-297,5.496314938559385e-301,1.5220873324698752e-299
game,tennis,4.166666667,0.4472709479344996,2.1511750091075736,3.0476497008954175,1.9854222257022086e-296,8.036774899686015e-301,1.4341811759199055
garbage,rubbish,4.520833333,1.4194588094273586,3.395722740546777,3.829861345683238,2.385159994128446e-296,1.262143307898467e-300,1.3919320830152746
garden,plantation,3.55,0.5553034594792916,2.4482065850286414,1.7714867433326265,2.1853700285012116e-296,1.4805088902877846e-300,2.7618201490467342
garlic,meal,3.083333333,0.3714564092334194,1.6332791461496199,2.4066869060012968,1.6721776607867573e-296,6.3124356425289854e-301,4.5539460249071057e-299
garment,sweater,3.7,1.4362686606219248,3.829946598529893,3.6341087909173493,2.1327387520380888e-296,1.127483795831614e-300,1.9421920716724925
garment,tie,3.6363636360000005,0.5398567103441025,2.5450898617307915,1.621900937324868,1.0012356681368233e-296,7.407083028690399e-301,1.511924070441672
gas,hydrogen,4.090909091,0.9249776519396748,3.091983292706389,2.7667255509934754,2.0435936906637518e-296,1.699006956997191e-300,2.900009120697557
gas,neon,3.869565217,0.7027946275678381,2.9202741045543545,2.6584953098000415,2.0435936906637518e-296,8.14653223134243e-301,5.636724724655582e-299
gathering,parade,3.625,0.4420388398599784,1.751220718545551,1.1433892227170324,2.536296434845278e-297,5.550571834589036e-301,0.27078834026115817
gauge,meter,3.8636363639999995,0.31884061362127736,1.4316316574511552,1.0512442702842963,6.670006247037725e-297,5.667865712530633e-301,0.5576059903347521
gear,mechanism,4.090909091,0.5407632332278289,2.524584859360755,2.2506340329315155,1.3323267987727894e-296,1.2392713579012644e-300,1.8697245589429479
gem,quartz,3.227272727,0.4405365332156468,2.2212281152721607,2.7447108529696593,1.7082998097132297e-296,6.161420037082603e-301,1.089537113523725
gender,sex,4.434782609,1.778218175403988,3.4619479293072484,3.4847773488172593,1.8374468591734269e-296,1.25,2.3526874946728142
gender,size,1.571428571,0.6398279732582637,2.713558838050571,3.2744063041766602,1.2783652644300063e-296,6.884884872885854e-301,1.2283869454346101
genre,prose,2.363636364,1.6510455841813667,3.9117912527901044,4.356494634315229,2.313563606586903e-296,2.3429701865083915e-300,2.2335263023561787
glass,tub,2.88,0.39938659623427064,1.5910561346059264,1.8196949639921915,7.634337439007901e-297,5.6338528790716575e-301,0.508046160328172
glove,wear,3.416666667,0.47045736812493755,1.7461035448962088,2.0889330446635697,8.696841504069422e-297,6.871278577573468e-301,0.3497438109506948
goal,objective,4.590909091,0.7131158170116847,1.9734917054099927,2.428060841327923,1.0822019151964584e-296,1.6323869626615776e-300,1.1319701916480982
golf,hockey,2.727272727,1.0511514183774076,5.303379264404911,4.269914578206777,6.381629319549689e-296,3.3621836474006813e-301,1.564048132150702e-298
good,sheet,1.4583333330000001,0.5591426242434294,2.3274222706710725,2.3190076396158967,7.352271087104598e-297,7.70616445220534e-301,1.1338225533536526
governor,mayor,3.666666667,1.522863070120692,3.794117585732817,4.285443264986705,3.5907275532945023e-296,1.658855673260584e-300,4.137273812694875
governor,politician,4.125,1.3552084803016502,3.472589675718945,4.4859540276187495,2.456462263172539e-296,1.846548162673313e-300,2.5540672950166505
graphic,image,4.318181818,0.8368899377316485,2.3197420576220935,2.3997927733821416,1.2363691361635345e-296,7.1634089743813425e-301,3.207902232983264e-299
grass,universe,1.76,0.28048691235360057,1.4501541456998508,0.8150006572034592,1.3694197533406781e-297,5.381316542399509e-301,0.09357518387029992
gray,property,1.5,0.3311198535442722,1.8626583099200547,1.3128977499230143,4.9090952319893625e-297,6.5177436833999955e-301,0.23517338550191377
grip,handle,4.0476190480000005,0.9042079096799398,1.9482948505501358,1.5425921836715997,3.582977209590861e-297,0.35714285714285715,0.48265739284113035
grip,hold,4.391304348,0.6552841905202009,1.789430458440557,1.3263688281623973,2.9653522081957994e-297,0.10101010101010101,0.18424288877138334
growth,process,3.291666667,0.7061305614217057,2.6581359010986274,1.988437611095919,4.662650599371656e-297,7.952985205984746e-301,0.8252427606012853
guarantee,warranty,4.230769231,1.9659502003567302,3.081965848603109,2.956848842000421,2.263983746370508e-296,1.4285714285714286,2.727070945422688
guess,universe,1.243243243,0.356077060314703,2.105129064733955,0.9906600636675416,1.4647820786309498e-296,6.734240791819443e-301,0.08142429445254065
gulf,ocean,3.227272727,0.7410274207227323,2.619191900071982,2.3724717696539157,9.736373331941567e-297,6.035402896226353e-301,1.099551904859566
hack,machine,2.458333333,0.33347182273682474,1.7063715645388804,1.4150144041671933,5.2276886657758834e-297,5.2206409547453886e-301,0.2608687407981863
hamburger,nutrition,3.041666667,0.4239116495738382,1.9497303425902972,2.334570970082125,1.3541263324513248e-296,7.101521859511428e-301,3.615081182825105e-299
hand,script,3.260869565,0.5083113951221645,1.796892612170871,1.3880160785097746,5.2838610017693545e-297,0.2,0.4169369877480545
happening,surprise,2.708333333,0.9364553930452155,3.0124846915425323,1.75632273701201,2.8265382774215973e-297,6.744029220534121e-301,0.21401775918725607
head,question,1.24,0.300886830132971,1.5181511864933013,0.8130966949163567,2.0296810478564877e-297,0.03367003367003367,0.17384441750422136
head,secretary,1.9090909090000001,0.27032017115097584,1.41317743865958,1.8255189284352227,7.21877567756118e-297,6.556648521471865e-301,0.32493777510954475
health,welfare,3.5,1.120854590958396,3.0130921071204657,3.9671324293083328,2.257804714581942e-296,4.42777866936557e-300,2.287644814274936
hearing,proceedings,3.130434783,0.8080706323312441,2.5360960912258097,1.791423700593585,4.2801631952621766e-297,7.643445132514456e-301,0.6122875439715517
heart,space,1.5833333330000001,0.40613898061132003,2.0224090003974373,1.9804281457643387,7.038215906078564e-297,7.130720383172904e-301,0.7084429260218754
heart,ticker,3.1818181819999998,0.35928893285229724,1.0156307896777736,0.7733984998512389,4.609267371819272e-297,0.33333333333333337,0.4337972961609897
heat,temperature,4.25,0.704966146637207,1.8514166357308737,1.8482844265176568,8.563767073085109e-297,1.1956293224470447e-300,1.231200555408891
height,infinite,2.434782609,1.1126790251265317,3.8058929839694784,4.437298618784261,1.3653602204841995e-296,7.135636881349243e-301,2.2529537393649863
helmet,scale,1.380952381,0.34229878620592524,1.6541450916047542,2.4856422311986437,1.1329716399484225e-296,5.7817640716754e-301,0.5
help,support,4.619047619,0.5718456042662692,1.7614849470883316,1.1331893546845468,2.095633031235701e-297,7.648159549158442e-301,0.2696828410055625
help,supporter,3.833333333,0.41766862473317956,1.244023237534888,0.7769359857097817,1.692737338704839e-297,0.16666666666666669,0.24401649301777356
heritage,loss,1.6818181819999998,0.5560746653698461,2.5017032882765013,2.76207306150981,8.485653705772451e-297,6.0976568783942505e-301,1.304992443848085
highway,street,3.545454545,0.838441692187579,2.663344821684105,3.2120029998606783,2.0367116199562385e-296,1.2469298683307468e-300,2.896798753650275
highway,trail,2.8636363639999995,0.8333632230590797,2.8538700135833626,3.740132622299162,2.0107359237713582e-296,9.359520138253807e-301,2.65093578309203
hit,tourist,1.44,0.30295520124087405,0.944518822780438,0.5774601784157554,6.933541756868038e-298,4.963859354720947e-301,1.562249325930478e-300
hole,opening,3.76,0.38116446519013314,1.5282931028304092,1.3292091940874164,4.1191408341021125e-297,6.947292509398073e-301,0.40861849380734894
holiday,vacation,4.619047619,3.019258157149698,3.3896089417302377,3.9861093407717223,2.7078774399343914e-296,2.857142857142857,3.506426769905957
hood,protection,2.913043478,0.2776015520013385,1.1601976006609638,0.8463954787910648,3.5159149362523294e-297,5.47854013739487e-301,0.1168626763700896
hood,shelter,2.5714285709999998,0.49352904607690307,2.0236748583926865,2.498442141358361,9.225024437346984e-297,5.634411238534253e-301,0.21209859318923371
horn,tail,2.692307692,0.3257095732764109,1.797033389350914,2.0638068041561324,9.041310775474394e-297,5.781508298002769e-301,0.39587222708441483
horse,mount,2.875,0.38595483168732625,1.5693413924677704,1.908537216011899,1.114014981889806e-296,8.624502782967413e-301,0.5939277920458583
hose,pipe,4.0,0.550993606695608,2.2163231390586224,2.819139636539498,1.594985084743306e-296,6.3737735790525885e-301,0.3148380877474138
housing,vault,2.0,0.4418205707132572,1.982588451905504,2.264490672767998,8.601631696284913e-297,5.865084175119967e-301,0.2843971892058035
icon,representation,3.380952381,0.3962514635338097,1.726565616099422,1.3452104248371617,4.7523904185363106e-297,2.948032917470569e-301,0.2930963288973705
implement,stick,2.5,0.7066847594416801,2.1758166140475375,1.38828105248637,2.9524620470244635e-297,6.602859363175104e-301,0.28936967639884825
impulse,motive,2.869565217,0.5658935651482055,2.130483319171584,2.0297153616950028,6.42250980316403e-297,6.513812159330229e-301,1.1331602184065945
impulse,urge,4.5,1.4508909622258837,3.2831364271935355,3.7293380491374255,1.7134368196737063e-296,0.8333333333333334,2.3814546741573848
information,target,1.95,0.34265720544921385,1.8890164548125172,1.3006584142375273,3.515941628611213e-297,6.745836975682383e-301,0.6514110988893461
ink,liquid,3.64,0.8823772786097761,2.7078105786364812,1.904054293538905,2.578076239020369e-296,6.584403280161731e-301,0.2941223594167526
installation,zoo,1.44,1.5887855059233247,3.1058657078864647,3.0436979553473154,1.5440151558453792e-296,8.67095436146812e-301,2.495415506174852
institution,prison,2.565217391,0.3515128251616335,1.6562320149829053,1.8812296802925284,9.842551936422561e-297,9.299862658945243e-301,1.510265196004846
instruction,lesson,3.8,0.7417469445029572,2.5050654970157558,3.5504123026531675,1.629063222798168e-296,1.0332947725081214e-300,2.2068290360205025
instruction,teaching,4.523809524,2.029516325696812,3.4518537149973874,4.087033127300032,1.779554064185894e-296,1.6666666666666667,2.9474835100904127
instrumentation,perfume,1.208333333,0.4098929587503768,1.5261582276818029,1.7233460865375863,6.414669616960908e-297,5.8457478742635935e-301,1.0025999677067874
instrumentation,rod,2.8636363639999995,0.2506867908267414,1.2970951207691335,1.3042300509006846,3.996256738625814e-297,5.84175027945123e-301,0.3136229537338161
intensity,quiet,2.1818181819999998,0.7571161704726521,2.7855484956910406,3.4949460009116327,1.6477878611429048e-296,8.393865404435099e-301,1.9066132452838505
interest,lien,2.541666667,0.2773539365609461,1.1694174466241223,1.0526623199465832,5.4470850779312425e-297,5.616105786037356e-301,1.7600109274058323e-299
intervention,treatment,2.363636364,1.0229460861925819,2.8205334174262813,4.229249702517976,1.6898651536396162e-296,0.5,1.7418684944646183
inventory,listing,3.380952381,0.9744477679467773,2.927355562742637,2.415186506486265,2.334149197141232e-296,8.488593138285543e-300,2.4900313772439424
investment,tomato,1.155555556,0.0,0.5664298046482066,0.2577816102050179,1.4176576613404526e-297,4.439186064432945e-301,2.165265146127135e-300
jail,nick,1.782608696,0.6396345624807456,1.4073734835056633,1.5368217854213841,7.025581622129102e-297,7.672750425249635e-301,1.9137070542616706e-299
jail,prison,4.739130435,0.8772708207325617,2.024572928353913,2.4569888372952846,1.7563954055322758e-296,1.5756163969621055e-300,2.3297220296137975
jaw,lens,1.260869565,0.16480152888246424,2.6357842382833523,0.8914856854808462,1.7766987109275118e-296,5.733743167088385e-301,0.018913407335148263
join,union,4.0,0.7707171366530072,1.5673032236423046,1.4138076875796242,5.296039371379372e-297,0.1149425287356322,0.7212934495470589
joke,message,2.636363636,0.8037388198095021,2.606579541505229,2.2579177460324282,7.952867379582109e-297,6.843024519976819e-301,0.7483599038512762
journey,travel,4.8,2.5600427267487826,4.860815944376403,3.381499930841072,2.1383659335305586e-296,0.9523809523809524,4.022281987247869
judgment,sense,3.541666667,0.550771698480172,2.3658925377100877,3.2756431146110683,1.4003484028653828e-296,9.89900072071431e-301,2.3868772941726153
jumper,sweater,3.347826087,1.2938713901318661,3.1521648359531786,4.786206059016637,2.1879989390438832e-296,0.625,0.9520087707597205
jury,school,1.476190476,0.6460481678181242,2.5732779671689965,3.416330608022298,1.6601457213374612e-296,8.18640570314493e-301,1.5872727325221345
justice,official,3.043478261,1.0176290673318322,2.493150536954067,2.0249323004949646,1.314215154576541e-296,2.4071117985994554e-300,2.2222350114213087
kiss,sweet,3.0,1.02288514125609,1.9449253206071635,2.035642272325735,6.45786360443582e-297,5.622241852580512e-301,0.03171302821687732
kitchen,toilet,2.545454545,0.8719807487237086,2.51189135964455,3.4283580443242365,1.4058600724944614e-296,8.907417843494856e-301,2.357840949740604
knight,prince,3.375,0.7317938404890971,2.4738923965663817,3.7956241162712794,2.559863431521491e-296,1.1593718369887969e-300,2.787198464794904
knowledge,revolution,2.2,1.1465354859831924,3.961519090376302,4.839582099897084,1.1611182955699267e-296,1.137059386418433e-300,2.7904851893311005
knowledge,taste,1.869565217,1.0002272087097657,3.6648723689601317,4.559848553427903,1.2821579835644668e-296,1.2653204686268366e-300,2.071845650209114
lake,stream,4.130434783,0.36380015440862223,1.71065446602893,1.5649894393569346,6.0228086328741276e-297,7.276087926436782e-301,0.5412270886922017
lamb,young,3.285714286,0.5954866736992153,2.4205607163536955,3.363190877868171,1.0983946949237063e-296,6.271497256890686e-301,0.1518296934649988
language,tongue,3.652173913,0.39853776441847044,1.8615412168510712,1.290804752211208,3.955592981611475e-297,9.216370916260899e-301,0.7914192324218798
latex,rubber,3.913043478,0.8138957580665,2.6249502448699404,4.478641282158053,2.75485157340612e-296,8.99532757370676e-300,1.0
law,personnel,1.772727273,0.594988232379837,2.0511342431106794,2.646460221582721,1.2282705680384052e-296,1.0379164168009377e-300,1.2903513927954058
layer,region,2.458333333,0.6356909305624927,2.278937304038605,2.0633820587162655,6.018630985865921e-297,8.27486980601438e-301,0.5884605001912592
layer,snow,2.434782609,0.37684582718711246,1.5633242758114179,1.638712804466965,7.320401797758966e-297,6.757860441495437e-301,0.4632754658252955
leader,politician,4.2380952380000005,1.9394691885465782,4.1974214273044,5.025236242148729,2.0494626105669992e-296,1.9289914356600158e-300,2.741358692195311
lesson,teaching,4.1363636360000005,0.6890441396958746,2.3238743748234434,3.4006558615884788,1.5073658638246308e-296,1.0302316389104184e-300,2.4491159148459376
letter,text,3.84,0.39789097831710607,2.250255232191117,1.844089203132056,1.7760977705229706e-296,1.0432941475160026e-300,0.5852957521369309
level,stage,4.0,0.378545061538486,1.714852021737224,1.1405142743956627,4.566092307237944e-297,0.08064516129032258,0.44939559456223516
license,permission,4.19047619,1.211302244516199,4.221517832436561,2.3498326430719887,2.3566085704461163e-296,3.0,3.6573595759131132
license,security,3.130434783,0.26270303147791507,1.5451995501213376,1.6124440159662328,9.551450013011969e-297,6.266042117529998e-301,0.5067408101681745
lien,share,2.136363636,0.19649423816166223,1.0218846860909379,1.1169872053760685,6.515467814825307e-297,5.729394309282605e-301,0.0565198459359183
life,story,3.0,0.4004771414373822,2.0472237181101836,1.7218783250252128,4.4559096197204005e-297,8.72786931546943e-301,0.8144910871649864
line,occupation,2.260869565,0.39630398261117894,1.7978457077994108,1.6306489739092123,4.200329871200544e-297,0.05555555555555556,0.5450077334086898
line,plane,2.833333333,0.31232492221949115,1.538740471738465,1.3743956495957481,4.76525922373383e-297,6.508066583551888e-301,0.35670338920427025
